img_id,img_width,img_height,img_file,cat_id,cat_name,supercategory,ann_id,x,y,width,height,area
84,2448,3264,batch_1/000106.JPG,4,Other plastic bottle,Bottle,218,2030.0,2438.0,417.0,635.0,206161.5
84,2448,3264,batch_1/000106.JPG,7,Plastic bottle cap,Bottle cap,219,2112.0,2439.0,336.0,229.0,37477.5
85,2448,3264,batch_1/000107.JPG,12,Drink can,Can,220,2039.0,1606.0,360.0,536.0,144205.5
85,2448,3264,batch_1/000107.JPG,38,Garbage bag,Plastic bag & wrapper,221,1909.0,544.0,200.0,268.0,29900.0
85,2448,3264,batch_1/000107.JPG,38,Garbage bag,Plastic bag & wrapper,222,2061.0,501.0,189.0,286.0,36956.0
85,2448,3264,batch_1/000107.JPG,38,Garbage bag,Plastic bag & wrapper,223,2153.0,413.0,192.0,277.0,28881.0
85,2448,3264,batch_1/000107.JPG,50,Pop tab,Pop tab,224,2223.0,2025.0,101.0,92.0,5264.0
86,2448,3264,batch_1/000108.JPG,51,Rope & strings,Rope & strings,225,821.0,1683.0,683.0,725.0,87408.5
86,2448,3264,batch_1/000108.JPG,59,Cigarette,Cigarette,304,1296.0,1512.0,84.0,116.0,4500.0
87,2448,3264,batch_1/000110.JPG,39,Other plastic wrapper,Plastic bag & wrapper,226,676.0,546.0,212.0,292.0,32486.0
87,2448,3264,batch_1/000110.JPG,12,Drink can,Can,227,779.0,2933.0,240.0,116.0,15530.0
88,2448,3264,batch_1/000111.JPG,12,Drink can,Can,228,844.0,2332.0,257.0,296.0,42960.5
88,2448,3264,batch_1/000111.JPG,12,Drink can,Can,229,434.0,1871.0,187.0,281.0,43372.0
88,2448,3264,batch_1/000111.JPG,45,Disposable food container,Plastic container,230,839.0,1845.0,241.0,375.0,87056.5
89,3264,2448,batch_1/000115.JPG,18,Meal carton,Carton,231,1523.0,1057.0,564.0,539.0,199601.0
89,3264,2448,batch_1/000115.JPG,5,Clear plastic bottle,Bottle,232,361.0,520.0,698.0,331.0,115524.0
89,3264,2448,batch_1/000115.JPG,7,Plastic bottle cap,Bottle cap,233,993.0,520.0,65.0,97.0,3469.0
89,3264,2448,batch_1/000115.JPG,12,Drink can,Can,234,2278.0,759.0,457.0,213.0,53063.0
89,3264,2448,batch_1/000115.JPG,45,Disposable food container,Plastic container,235,2981.0,151.0,283.0,294.0,58547.5
89,3264,2448,batch_1/000115.JPG,33,Normal paper,Paper,236,2427.0,845.0,413.0,262.0,52684.0
89,3264,2448,batch_1/000115.JPG,58,Unlabeled litter,Unlabeled litter,237,2728.0,797.0,131.0,84.0,7457.0
89,3264,2448,batch_1/000115.JPG,58,Unlabeled litter,Unlabeled litter,238,2803.0,116.0,102.0,113.0,7772.5
89,3264,2448,batch_1/000115.JPG,59,Cigarette,Cigarette,305,474.0,496.0,90.0,44.0,1604.0
89,3264,2448,batch_1/000115.JPG,59,Cigarette,Cigarette,306,898.0,346.0,38.0,18.0,558.0
89,3264,2448,batch_1/000115.JPG,59,Cigarette,Cigarette,307,248.0,84.0,64.0,28.0,1008.0
89,3264,2448,batch_1/000115.JPG,59,Cigarette,Cigarette,308,700.0,1560.0,58.0,34.0,894.0
90,2448,3264,batch_1/000117.JPG,20,Paper cup,Cup,239,1555.0,799.0,395.0,502.0,143213.5
90,2448,3264,batch_1/000117.JPG,27,Plastic lid,Lid,240,1591.0,799.0,356.0,319.0,87485.0
90,2448,3264,batch_1/000117.JPG,58,Unlabeled litter,Unlabeled litter,241,2195.0,538.0,70.0,68.0,3820.5
90,2448,3264,batch_1/000117.JPG,33,Normal paper,Paper,242,2185.0,1042.0,112.0,268.0,15639.5
91,2448,3264,batch_1/000118.JPG,42,Crisp packet,Plastic bag & wrapper,243,831.0,1289.0,348.0,251.0,51014.5
92,2448,3264,batch_1/000119.JPG,25,Food waste,Food waste,244,922.0,1748.0,492.0,775.0,254732.0
93,2448,3264,batch_1/000120.JPG,36,Plastic film,Plastic bag & wrapper,245,593.0,1208.0,1311.0,856.0,841201.0
93,2448,3264,batch_1/000120.JPG,59,Cigarette,Cigarette,309,1822.0,1026.0,34.0,44.0,644.0
94,2448,3264,batch_1/000121.JPG,7,Plastic bottle cap,Bottle cap,246,728.0,2087.0,192.0,204.0,30351.0
94,2448,3264,batch_1/000121.JPG,8,Metal bottle cap,Bottle cap,247,1050.0,1243.0,167.0,119.0,15585.0
95,2448,3264,batch_1/000122.JPG,8,Metal bottle cap,Bottle cap,248,654.0,1783.0,126.0,114.0,10933.5
96,1241,751,batch_1/000004.jpg,12,Drink can,Can,249,649.0,55.0,93.0,88.0,4273.0
97,2448,3264,batch_1/000124.JPG,57,Styrofoam piece,Styrofoam piece,250,489.0,124.0,1761.0,3125.0,4559112.0
97,2448,3264,batch_1/000124.JPG,0,Aluminium foil,Aluminium foil,251,808.0,2039.0,609.0,716.0,314188.0
97,2448,3264,batch_1/000124.JPG,0,Aluminium foil,Aluminium foil,252,1318.0,2098.0,373.0,488.0,125063.0
98,2448,3264,batch_1/000127.JPG,10,Food Can,Can,253,1.0,1727.0,849.0,1217.0,644002.5
98,2448,3264,batch_1/000127.JPG,10,Food Can,Can,254,768.0,1254.0,962.0,675.0,350190.0
98,2448,3264,batch_1/000127.JPG,36,Plastic film,Plastic bag & wrapper,255,0.0,702.0,877.0,1401.0,875346.5
98,2448,3264,batch_1/000127.JPG,36,Plastic film,Plastic bag & wrapper,256,200.0,1601.0,2248.0,1663.0,2409195.5
98,2448,3264,batch_1/000127.JPG,38,Garbage bag,Plastic bag & wrapper,257,1.0,0.0,2447.0,1097.0,578778.0
98,2448,3264,batch_1/000127.JPG,14,Other carton,Carton,258,661.0,97.0,1787.0,1212.0,1044424.0
98,2448,3264,batch_1/000127.JPG,14,Other carton,Carton,259,1711.0,1285.0,736.0,958.0,430672.5
98,2448,3264,batch_1/000127.JPG,45,Disposable food container,Plastic container,260,0.0,158.0,1532.0,1156.0,911885.0
98,2448,3264,batch_1/000127.JPG,43,Spread tub,Plastic container,261,634.0,71.0,513.0,163.0,52359.0
98,2448,3264,batch_1/000127.JPG,31,Tissues,Paper,262,434.0,84.0,291.0,188.0,25596.0
99,2448,3264,batch_1/000128.JPG,14,Other carton,Carton,263,0.0,0.0,1528.0,1687.0,1384536.5
99,2448,3264,batch_1/000128.JPG,16,Drink carton,Carton,264,52.0,71.0,758.0,654.0,296605.0
99,2448,3264,batch_1/000128.JPG,14,Other carton,Carton,265,0.0,1093.0,1936.0,1756.0,1990231.0
99,2448,3264,batch_1/000128.JPG,12,Drink can,Can,266,1102.0,861.0,611.0,339.0,145062.5
99,2448,3264,batch_1/000128.JPG,10,Food Can,Can,267,1505.0,401.0,543.0,567.0,227249.5
99,2448,3264,batch_1/000128.JPG,10,Food Can,Can,268,1850.0,1007.0,598.0,531.0,260253.0
99,2448,3264,batch_1/000128.JPG,13,Toilet tube,Carton,269,1694.0,727.0,602.0,538.0,143287.5
99,2448,3264,batch_1/000128.JPG,50,Pop tab,Pop tab,270,2294.0,1152.0,154.0,161.0,8059.0
99,2448,3264,batch_1/000128.JPG,4,Other plastic bottle,Bottle,271,954.0,1582.0,1492.0,1290.0,689658.0
99,2448,3264,batch_1/000128.JPG,7,Plastic bottle cap,Bottle cap,272,953.0,2663.0,173.0,211.0,14101.0
99,2448,3264,batch_1/000128.JPG,36,Plastic film,Plastic bag & wrapper,273,0.0,2601.0,868.0,617.0,317087.5
99,2448,3264,batch_1/000128.JPG,0,Aluminium foil,Aluminium foil,274,739.0,2488.0,704.0,570.0,204825.5
99,2448,3264,batch_1/000128.JPG,0,Aluminium foil,Aluminium foil,275,1447.0,2388.0,1001.0,876.0,642129.0
100,2448,3264,batch_1/000129.JPG,17,Corrugated carton,Carton,276,0.0,1139.0,2394.0,1963.0,2324871.0
100,2448,3264,batch_1/000129.JPG,10,Food Can,Can,277,618.0,1224.0,249.0,242.0,49169.0
100,2448,3264,batch_1/000129.JPG,16,Drink carton,Carton,278,984.0,901.0,440.0,633.0,220812.0
100,2448,3264,batch_1/000129.JPG,14,Other carton,Carton,279,1014.0,805.0,447.0,362.0,55138.5
100,2448,3264,batch_1/000129.JPG,15,Egg carton,Carton,280,1196.0,549.0,262.0,276.0,60445.5
100,2448,3264,batch_1/000129.JPG,14,Other carton,Carton,281,1479.0,772.0,596.0,328.0,114783.0
100,2448,3264,batch_1/000129.JPG,14,Other carton,Carton,282,335.0,641.0,620.0,511.0,244810.5
101,1824,4000,batch_10/000000.jpg,5,Clear plastic bottle,Bottle,309,1370.0,1291.0,380.0,150.0,26956.999999999993
102,4000,1824,batch_10/000001.jpg,4,Other plastic bottle,Bottle,310,247.0,101.04761,458.0,397.99998999999997,98553.99794
102,4000,1824,batch_10/000001.jpg,7,Plastic bottle cap,Bottle cap,311,247.0,427.0476,77.0,70.0,3495.5
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,312,295.0,75.04761,203.0,127.99998999999998,12745.498884999999
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,313,869.0,718.0476,426.0,248.0,52920.0
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,314,851.0,751.0476,191.0,186.0,17517.5
102,4000,1824,batch_10/000001.jpg,54,Squeezable tube,Squeezable tube,315,2231.0,836.0476,263.0,206.0000000000001,31791.00000000002
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,316,2436.9524,873.0476,83.0,106.0,2904.5
102,4000,1824,batch_10/000001.jpg,5,Clear plastic bottle,Bottle,317,2577.0952,423.0476,168.0,139.0,15256.5
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,318,3007.0952,874.0476,64.0,65.0,1800.0
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,319,2955.0952,868.0476,32.0,12.0,188.5
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,320,1353.7144,1598.0476,56.0,56.0,923.0
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,321,1061.8572,661.0476,57.0,59.0,1522.5
102,4000,1824,batch_10/000001.jpg,58,Unlabeled litter,Unlabeled litter,322,3297.0952,455.0476,63.0,19.0,668.5
103,4000,1824,batch_10/000002.jpg,58,Unlabeled litter,Unlabeled litter,323,643.0,551.0,116.0,51.0,2815.5
103,4000,1824,batch_10/000002.jpg,29,Other plastic,Other plastic,324,257.0,1386.0,116.0,28.0,1307.0
103,4000,1824,batch_10/000002.jpg,5,Clear plastic bottle,Bottle,325,1224.0,994.0,406.0,200.0,35170.99999999999
103,4000,1824,batch_10/000002.jpg,7,Plastic bottle cap,Bottle cap,326,1224.0,1159.0,33.0,37.0,763.0
103,4000,1824,batch_10/000002.jpg,58,Unlabeled litter,Unlabeled litter,327,1217.0,429.0,139.0,59.00000000000006,4823.000000000005
103,4000,1824,batch_10/000002.jpg,36,Plastic film,Plastic bag & wrapper,328,7.0,689.0,102.0,82.0,5881.5
104,4000,1824,batch_10/000003.jpg,36,Plastic film,Plastic bag & wrapper,329,1.0,238.99999999999997,98.0,84.00000000000003,5037.000000000002
104,4000,1824,batch_10/000003.jpg,5,Clear plastic bottle,Bottle,330,516.0,377.0,248.0,178.0,28841.0
104,4000,1824,batch_10/000003.jpg,5,Clear plastic bottle,Bottle,331,665.0,313.0,245.0,191.00000000000006,28886.000000000004
104,4000,1824,batch_10/000003.jpg,36,Plastic film,Plastic bag & wrapper,332,488.0,340.0,138.0,88.0,5262.000000000002
104,4000,1824,batch_10/000003.jpg,36,Plastic film,Plastic bag & wrapper,333,399.0,156.0,78.00000000000006,70.0,3175.0
104,4000,1824,batch_10/000003.jpg,39,Other plastic wrapper,Plastic bag & wrapper,334,749.0,607.0,66.0,69.0,3327.0
104,4000,1824,batch_10/000003.jpg,21,Disposable plastic cup,Cup,335,1130.0,839.0000000000001,100.0,100.99999999999989,7363.500000000004
104,4000,1824,batch_10/000003.jpg,58,Unlabeled litter,Unlabeled litter,336,1619.0000000000002,751.0,87.99999999999977,112.00000000000011,5167.500000000014
104,4000,1824,batch_10/000003.jpg,40,Single-use carrier bag,Plastic bag & wrapper,337,2104.0,355.0,299.0,118.0,19462.500000000004
104,4000,1824,batch_10/000003.jpg,36,Plastic film,Plastic bag & wrapper,338,2042.0000000000002,585.0,286.9999999999998,145.0,17118.999999999996
104,4000,1824,batch_10/000003.jpg,36,Plastic film,Plastic bag & wrapper,339,2902.0,234.0,200.0,211.0,18084.0
104,4000,1824,batch_10/000003.jpg,58,Unlabeled litter,Unlabeled litter,340,1228.0,371.0,169.0,149.0,8028.5
104,4000,1824,batch_10/000003.jpg,58,Unlabeled litter,Unlabeled litter,341,1323.0,585.0,97.0,79.0,4646.5
104,4000,1824,batch_10/000003.jpg,58,Unlabeled litter,Unlabeled litter,342,211.0,202.99999999999997,197.0,108.00000000000003,9439.500000000002
105,1824,4000,batch_10/000004.jpg,40,Single-use carrier bag,Plastic bag & wrapper,343,549.0,2217.0,149.0,184.0,19683.5
105,1824,4000,batch_10/000004.jpg,36,Plastic film,Plastic bag & wrapper,344,959.0,2301.0,487.0,269.0,76681.0
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,345,1334.0,2600.0,87.0,75.0,3078.0
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,346,981.0,3636.0,396.0,190.0,41373.0
105,1824,4000,batch_10/000004.jpg,36,Plastic film,Plastic bag & wrapper,347,1657.0,3383.0,121.0,89.0,3979.5
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,348,694.0,3091.0,87.0,111.0,6495.0
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,349,1589.0,2445.0,234.0,238.0,40837.5
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,350,1778.0,3419.0,42.0,148.0,4968.0
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,351,1383.0,2242.0,328.0,111.0,20167.5
105,1824,4000,batch_10/000004.jpg,36,Plastic film,Plastic bag & wrapper,352,1344.0,1858.0,88.0,75.0,4800.0
105,1824,4000,batch_10/000004.jpg,58,Unlabeled litter,Unlabeled litter,353,1655.0,2052.0,92.0,81.0,5306.5
106,1824,4000,batch_10/000005.jpg,47,Other plastic container,Plastic container,354,121.0,1122.0,74.0,174.0,9583.5
106,1824,4000,batch_10/000005.jpg,45,Disposable food container,Plastic container,355,1001.0,1226.0,271.0,178.0,41865.50000000001
106,1824,4000,batch_10/000005.jpg,36,Plastic film,Plastic bag & wrapper,356,1089.0,1551.0,440.0,561.0,120940.00000000004
106,1824,4000,batch_10/000005.jpg,5,Clear plastic bottle,Bottle,357,1139.0,3035.0,569.0,222.0,85967.50000000001
106,1824,4000,batch_10/000005.jpg,36,Plastic film,Plastic bag & wrapper,358,405.00000000000006,3679.0,238.99999999999994,237.00000000000045,43776.00000000006
106,1824,4000,batch_10/000005.jpg,36,Plastic film,Plastic bag & wrapper,359,2.0,3586.0,99.00000000000001,243.0,12968.000000000011
106,1824,4000,batch_10/000005.jpg,39,Other plastic wrapper,Plastic bag & wrapper,360,256.0,2220.0,432.0,583.0,143546.5
106,1824,4000,batch_10/000005.jpg,29,Other plastic,Other plastic,361,544.0,750.0,137.0,180.0000000000001,12549.0
106,1824,4000,batch_10/000005.jpg,58,Unlabeled litter,Unlabeled litter,362,918.0,2546.0,71.0,61.0,2261.5
107,1824,4000,batch_10/000006.jpg,40,Single-use carrier bag,Plastic bag & wrapper,363,912.0,1235.0,406.0,644.0,128737.0
107,1824,4000,batch_10/000006.jpg,40,Single-use carrier bag,Plastic bag & wrapper,364,1144.0,1472.0,335.0,391.0,62131.5
107,1824,4000,batch_10/000006.jpg,29,Other plastic,Other plastic,365,1510.0,730.0,124.0,177.0,14330.5
107,1824,4000,batch_10/000006.jpg,58,Unlabeled litter,Unlabeled litter,366,1757.0,2179.0,62.0,141.0,4889.0
108,1824,4000,batch_10/000007.jpg,47,Other plastic container,Plastic container,367,153.0,2621.0,231.0,153.0,18442.5
108,1824,4000,batch_10/000007.jpg,58,Unlabeled litter,Unlabeled litter,368,2.0,146.0,172.0,64.0,5814.0
109,1824,4000,batch_10/000008.jpg,36,Plastic film,Plastic bag & wrapper,369,404.0,1894.0,280.0,594.0,75395.0
109,1824,4000,batch_10/000008.jpg,36,Plastic film,Plastic bag & wrapper,370,509.0,894.0,223.0,278.0,34681.0
109,1824,4000,batch_10/000008.jpg,36,Plastic film,Plastic bag & wrapper,371,1003.0,-1.0,787.0,411.0,225464.0
110,4000,1824,batch_10/000009.jpg,40,Single-use carrier bag,Plastic bag & wrapper,372,2257.0,789.0,132.0,112.0,9627.5
110,4000,1824,batch_10/000009.jpg,58,Unlabeled litter,Unlabeled litter,373,3708.0,999.0,287.0,259.0,35495.0
111,4000,1824,batch_10/000010.jpg,58,Unlabeled litter,Unlabeled litter,374,333.0,1068.0,21.0,43.0,542.5
111,4000,1824,batch_10/000010.jpg,5,Clear plastic bottle,Bottle,375,2859.0,1447.0,80.0,58.0,2386.0
112,4000,1824,batch_10/000011.jpg,6,Glass bottle,Bottle,376,827.0,90.0,157.0,426.0,40866.0
112,4000,1824,batch_10/000011.jpg,42,Crisp packet,Plastic bag & wrapper,377,837.0,352.0,243.0,202.0,18549.0
112,4000,1824,batch_10/000011.jpg,8,Metal bottle cap,Bottle cap,378,1388.0,936.0,151.0,77.0,9513.5
112,4000,1824,batch_10/000011.jpg,8,Metal bottle cap,Bottle cap,379,1589.0,1071.0,171.0,92.0,12339.5
112,4000,1824,batch_10/000011.jpg,23,Glass cup,Cup,380,1903.0,738.0,293.0,526.0,130711.0
112,4000,1824,batch_10/000011.jpg,23,Glass cup,Cup,381,1937.0,500.0,232.0,253.0,54618.5
112,4000,1824,batch_10/000011.jpg,6,Glass bottle,Bottle,382,2331.0,487.0,217.0,534.0,92945.0
112,4000,1824,batch_10/000011.jpg,23,Glass cup,Cup,383,2360.0,426.0,194.0,290.0,18788.5
112,4000,1824,batch_10/000011.jpg,6,Glass bottle,Bottle,384,2585.0,154.0,212.0,722.0,100598.5
112,4000,1824,batch_10/000011.jpg,6,Glass bottle,Bottle,385,2691.0,567.0,261.0,620.0,131237.0
112,4000,1824,batch_10/000011.jpg,31,Tissues,Paper,386,1736.0,498.0,230.0,325.0,55565.5
112,4000,1824,batch_10/000011.jpg,36,Plastic film,Plastic bag & wrapper,387,1408.0,-1.0,369.0,471.0,78375.0
112,4000,1824,batch_10/000011.jpg,31,Tissues,Paper,388,2933.0,553.0,165.0,112.0,14260.5
112,4000,1824,batch_10/000011.jpg,31,Tissues,Paper,389,2934.0,693.0,259.0,101.0,18437.5
113,1824,4000,batch_10/000012.jpg,5,Clear plastic bottle,Bottle,390,1429.5,2413.0,191.0,138.0,13775.5
114,4000,1824,batch_10/000013.jpg,6,Glass bottle,Bottle,391,2207.0,774.0,180.0,61.000000000000114,5321.0
114,4000,1824,batch_10/000013.jpg,6,Glass bottle,Bottle,392,3440.0,1678.9999999999998,134.0,143.00000000000023,9632.000000000018
115,4000,1824,batch_10/000014.jpg,6,Glass bottle,Bottle,393,2335.0,853.0,209.0,68.00000000000011,8633.000000000007
115,4000,1824,batch_10/000014.jpg,31,Tissues,Paper,394,2269.0,898.9999999999999,75.0,79.00000000000023,3373.5000000000027
115,4000,1824,batch_10/000014.jpg,31,Tissues,Paper,395,2666.0,1086.0,92.0,45.0,2823.0
116,1824,4000,batch_10/000015.jpg,12,Drink can,Can,396,1189.0,1508.0,44.0,37.0,1131.5
116,1824,4000,batch_10/000015.jpg,12,Drink can,Can,397,1252.0,1523.0,48.0,26.0,833.0
116,1824,4000,batch_10/000015.jpg,6,Glass bottle,Bottle,398,280.0,2546.0,129.0,39.0,3644.5
116,1824,4000,batch_10/000015.jpg,5,Clear plastic bottle,Bottle,399,420.0,2498.0,95.0,95.0,3656.5
116,1824,4000,batch_10/000015.jpg,58,Unlabeled litter,Unlabeled litter,400,888.0,3115.0,92.0,132.0,6331.5
117,4000,1824,batch_10/000016.jpg,36,Plastic film,Plastic bag & wrapper,401,2515.0,1272.0,242.0,260.0,35501.5
118,4000,1824,batch_10/000017.jpg,58,Unlabeled litter,Unlabeled litter,402,2567.0,868.9999999999999,70.0,234.0000000000001,8071.0000000000055
119,4000,1824,batch_10/000018.jpg,0,Aluminium foil,Aluminium foil,403,2422.0,1176.0,196.0,99.0,10193.5
120,1824,4000,batch_10/000019.jpg,33,Normal paper,Paper,404,663.0,2432.0,188.0,306.0,27548.5
121,1824,4000,batch_10/000020.jpg,36,Plastic film,Plastic bag & wrapper,405,394.0,2220.0,122.0,112.0,7169.500000000002
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,406,726.0,2346.0,52.0,17.0,736.0
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,407,761.0,2506.0,30.0,45.0,1035.0
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,408,448.99999999999994,2372.0,23.000000000000057,35.0,507.5000000000001
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,409,1037.0,2632.0,67.0,79.0,1532.5
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,410,1016.0,2717.0,36.0,54.0,993.5
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,411,1090.0,2680.0,62.0,21.0,1211.5
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,412,1213.0,3182.0,35.0,58.0,1107.499999999992
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,413,1378.0,3225.0,30.0,48.000000000000455,828.0000000000055
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,414,1230.0,2296.0,60.0,28.0,1074.0
121,1824,4000,batch_10/000020.jpg,59,Cigarette,Cigarette,415,186.0,2176.0,55.0,38.0,859.0000000000002
122,4000,1824,batch_10/000021.jpg,6,Glass bottle,Bottle,416,2062.0,652.0,94.0,243.0,16049.5
122,4000,1824,batch_10/000021.jpg,59,Cigarette,Cigarette,417,2929.0,1257.0,39.0,39.0,571.5
122,4000,1824,batch_10/000021.jpg,59,Cigarette,Cigarette,418,3569.0,1200.0,56.0,31.0,742.0
122,4000,1824,batch_10/000021.jpg,59,Cigarette,Cigarette,419,1305.0,1666.0,64.0,22.0,1160.0
122,4000,1824,batch_10/000021.jpg,59,Cigarette,Cigarette,420,1387.0,1225.0,60.0,19.0,930.0
122,4000,1824,batch_10/000021.jpg,59,Cigarette,Cigarette,421,621.0,1646.0,55.0,23.0,1016.5
122,4000,1824,batch_10/000021.jpg,59,Cigarette,Cigarette,422,3549.0,1144.0,36.0,42.0,696.0
123,1824,4000,batch_10/000022.jpg,36,Plastic film,Plastic bag & wrapper,423,729.0,1122.0,446.0,348.0,81885.5
123,1824,4000,batch_10/000022.jpg,59,Cigarette,Cigarette,424,786.0,1979.0,78.0,49.0,1331.5
123,1824,4000,batch_10/000022.jpg,59,Cigarette,Cigarette,425,1669.0,2428.0,39.0,58.0,1194.0
123,1824,4000,batch_10/000022.jpg,39,Other plastic wrapper,Plastic bag & wrapper,426,389.0,3755.0,182.0,225.0,15989.0
124,1824,4000,batch_10/000023.jpg,5,Clear plastic bottle,Bottle,427,583.0,1544.0,131.0,53.0,4623.999999999989
125,1824,4000,batch_10/000024.jpg,53,Shoe,Shoe,428,1294.0,1617.0,239.0,56.0,9711.0
126,1824,4000,batch_10/000025.jpg,12,Drink can,Can,429,1151.0,2356.0,257.0,191.0,38245.0
127,4000,1824,batch_10/000026.jpg,15,Egg carton,Carton,430,1250.0,1299.0,435.0,450.0,119568.5
127,4000,1824,batch_10/000026.jpg,15,Egg carton,Carton,431,1689.0,777.0,449.0,439.0,121584.0
127,4000,1824,batch_10/000026.jpg,41,Polypropylene bag,Plastic bag & wrapper,432,262.0,0.0,1653.0,1084.0,1245777.0
128,1824,4000,batch_10/000027.jpg,16,Drink carton,Carton,433,864.0000000000001,1569.0,107.99999999999989,139.00000000000023,12886.000000000007
128,1824,4000,batch_10/000027.jpg,55,Plastic straw,Straw,434,949.0000000000001,1697.0,10.999999999999886,22.000000000000227,220.99999999999886
128,1824,4000,batch_10/000027.jpg,59,Cigarette,Cigarette,435,1597.0,1986.0,53.0,22.000000000000227,860.500000000006
128,1824,4000,batch_10/000027.jpg,29,Other plastic,Other plastic,436,1352.0,1847.0,65.0,76.0,808.500000000005
129,1824,4000,batch_10/000028.jpg,29,Other plastic,Other plastic,437,401.0,1843.0,87.0,23.0,1082.0
130,1824,4000,batch_10/000029.jpg,5,Clear plastic bottle,Bottle,438,539.5,1928.0,603.0,561.0,65608.5
130,1824,4000,batch_10/000029.jpg,52,Scrap metal,Scrap metal,439,1070.0,2713.0,57.0,105.0,1976.0
130,1824,4000,batch_10/000029.jpg,52,Scrap metal,Scrap metal,440,787.0,3020.0,62.0,68.0,1249.0
130,1824,4000,batch_10/000029.jpg,52,Scrap metal,Scrap metal,441,916.0,3141.0,84.0,45.0,1738.0
131,1824,4000,batch_10/000030.jpg,17,Corrugated carton,Carton,442,869.0,1605.0,346.0,191.0,29120.0
132,1824,4000,batch_10/000031.jpg,17,Corrugated carton,Carton,443,631.0,1508.0,1192.0,647.0,400947.0
132,1824,4000,batch_10/000031.jpg,59,Cigarette,Cigarette,444,482.0,1872.0,41.0,24.0,436.9999999999974
133,1824,4000,batch_10/000032.jpg,39,Other plastic wrapper,Plastic bag & wrapper,445,557.4,2351.0,93.0,106.0,4625.0
134,1824,4000,batch_10/000033.jpg,55,Plastic straw,Straw,446,1014.0,1953.0,68.0,88.0,1752.5
134,1824,4000,batch_10/000033.jpg,58,Unlabeled litter,Unlabeled litter,447,511.0,3605.0,107.0,54.0,2197.0
134,1824,4000,batch_10/000033.jpg,58,Unlabeled litter,Unlabeled litter,448,1471.0,2722.0,74.0,101.0,2494.0
135,1824,4000,batch_10/000034.jpg,33,Normal paper,Paper,449,852.0,157.0,122.0,49.99999999999997,3164.500000000002
135,1824,4000,batch_10/000034.jpg,12,Drink can,Can,450,819.0,1822.0,201.0,94.0,15245.000000000007
135,1824,4000,batch_10/000034.jpg,59,Cigarette,Cigarette,451,980.0000000000001,1949.0000000000002,15.999999999999886,43.99999999999977,614.4999999999955
135,1824,4000,batch_10/000034.jpg,59,Cigarette,Cigarette,452,1182.0,1890.0000000000002,44.0,36.0,725.4999999999978
